Batch: 550 ảnh từ eval_boxes_550.csv
[ok] SS22-17247^2022_03_24_10_01_53^^.jpg | 1 box | u=463949px (9.3% ảnh) -> eval_masks_550/SS22-17247^2022_03_24_10_01_53^^.png
[ok] SS22-17247^2022_03_24_10_08_53^^.jpg | 1 box | u=866927px (17.4% ảnh) -> eval_masks_550/SS22-17247^2022_03_24_10_08_53^^.png
[ok] SS22-17247^2022_03_25_08_45_52^^.jpg | 1 box | u=419165px (8.4% ảnh) -> eval_masks_550/SS22-17247^2022_03_25_08_45_52^^.png
[ok] SS22-17247^2022_03_25_10_27_22^^.jpg | 1 box | u=600621px (12.0% ảnh) -> eval_masks_550/SS22-17247^2022_03_25_10_27_22^^.png
[ok] SS22-18063^2022_03_29_09_55_16^^.jpg | 1 box | u=140241px (2.8% ảnh) -> eval_masks_550/SS22-18063^2022_03_29_09_55_16^^.png
[ok] SS22-18100^2022_03_30_09_04_40^^.jpg | 1 box | u=384240px (7.7% ảnh) -> eval_masks_550/SS22-18100^2022_03_30_09_04_40^^.png
[ok] SS22-18472^2022_03_30_09_21_43^^.jpg | 1 box | u=53984px (1.1% ảnh) -> eval_masks_550/SS22-18472^2022_03_30_09_21_43^^.png
[ok] SS22-18472^2022_03_31_09_36_37^^.jpg | 1 box | u=245604px (4.9% ảnh) -> eval_masks_550/SS22-18472^2022_03_31_09_36_37^^.png
[ok] SS22-18576^2022_03_30_14_21_18^^.jpg | 1 box | u=156034px (3.1% ảnh) -> eval_masks_550/SS22-18576^2022_03_30_14_21_18^^.png
[ok] SS22-19443^2022_04_05_09_03_32^^.jpg | 1 box | u=1153404px (23.1% ảnh) -> eval_masks_550/SS22-19443^2022_04_05_09_03_32^^.png
[ok] SS22-19569^2022_04_05_14_49_41^^.jpg | 1 box | u=157749px (3.2% ảnh) -> eval_masks_550/SS22-19569^2022_04_05_14_49_41^^.png
[ok] SS22-20120^2022_04_06_14_08_03^^.jpg | 1 box | u=459333px (9.2% ảnh) -> eval_masks_550/SS22-20120^2022_04_06_14_08_03^^.png
[ok] SS22-21660^2022_04_13_13_53_03^^.jpg | 1 box | u=905979px (18.2% ảnh) -> eval_masks_550/SS22-21660^2022_04_13_13_53_03^^.png
[ok] SS22-21834^2022_04_14_09_11_34^^.jpg | 1 box | u=351837px (7.1% ảnh) -> eval_masks_550/SS22-21834^2022_04_14_09_11_34^^.png
[ok] SS22-21977^2022_04_14_16_14_03^^.jpg | 1 box | u=1849779px (37.1% ảnh) -> eval_masks_550/SS22-21977^2022_04_14_16_14_03^^.png
[ok] SS22-21977^2022_04_15_08_37_50^^.jpg | 1 box | u=1133180px (22.7% ảnh) -> eval_masks_550/SS22-21977^2022_04_15_08_37_50^^.png
[ok] SS22-21977^2022_04_15_13_23_42^^.jpg | 1 box | u=625908px (12.5% ảnh) -> eval_masks_550/SS22-21977^2022_04_15_13_23_42^^.png
[ok] SS22-21981^2022_04_15_10_12_02^^.jpg | 1 box | u=135317px (2.7% ảnh) -> eval_masks_550/SS22-21981^2022_04_15_10_12_02^^.png
[ok] SS22-23530^2022_04_21_09_50_33^^.jpg | 1 box | u=700813px (14.0% ảnh) -> eval_masks_550/SS22-23530^2022_04_21_09_50_33^^.png
[ok] SS22-23636^2022_04_21_09_18_04^^.jpg | 1 box | u=506135px (10.1% ảnh) -> eval_masks_550/SS22-23636^2022_04_21_09_18_04^^.png
[ok] SS22-23641^2022_04_22_09_50_42^^.jpg | 1 box | u=362724px (7.3% ảnh) -> eval_masks_550/SS22-23641^2022_04_22_09_50_42^^.png
[ok] SS22-23641^2022_04_22_09_51_26^^.jpg | 1 box | u=191121px (3.8% ảnh) -> eval_masks_550/SS22-23641^2022_04_22_09_51_26^^.png
[ok] SS22-23644^2022_04_21_10_20_15^^.jpg | 1 box | u=1064504px (21.3% ảnh) -> eval_masks_550/SS22-23644^2022_04_21_10_20_15^^.png
[ok] SS22-24602^2022_04_27_09_18_53^^.jpg | 1 box | u=625900px (12.5% ảnh) -> eval_masks_550/SS22-24602^2022_04_27_09_18_53^^.png
[ok] SS22-24926^2022_04_27_13_57_33^^.jpg | 1 box | u=537517px (10.8% ảnh) -> eval_masks_550/SS22-24926^2022_04_27_13_57_33^^.png
[ok] SS22-25059^2022_04_27_16_47_31^^.jpg | 1 box | u=1334843px (26.7% ảnh) -> eval_masks_550/SS22-25059^2022_04_27_16_47_31^^.png
[ok] SS22-25742^2022_05_02_11_21_20^^.jpg | 1 box | u=559319px (11.2% ảnh) -> eval_masks_550/SS22-25742^2022_05_02_11_21_20^^.png
[ok] SS22-26031^2022_05_03_10_40_01^^.jpg | 1 box | u=462194px (9.3% ảnh) -> eval_masks_550/SS22-26031^2022_05_03_10_40_01^^.png
[ok] SS22-26031^2022_05_03_10_41_49^^.jpg | 1 box | u=347045px (7.0% ảnh) -> eval_masks_550/SS22-26031^2022_05_03_10_41_49^^.png
[ok] SS22-26031^2022_05_03_10_42_33^^.jpg | 1 box | u=679923px (13.6% ảnh) -> eval_masks_550/SS22-26031^2022_05_03_10_42_33^^.png
[ok] SS22-26595^2022_05_04_13_53_04^^.jpg | 1 box | u=621351px (12.5% ảnh) -> eval_masks_550/SS22-26595^2022_05_04_13_53_04^^.png
[ok] SS22-26595^2022_05_04_13_53_16^^.jpg | 1 box | u=247442px (5.0% ảnh) -> eval_masks_550/SS22-26595^2022_05_04_13_53_16^^.png
[ok] SS22-27431^2022_05_09_15_30_44^^.jpg | 1 box | u=59529px (1.2% ảnh) -> eval_masks_550/SS22-27431^2022_05_09_15_30_44^^.png
[ok] SS22-27431^2022_05_10_14_33_31^^.jpg | 1 box | u=655113px (13.1% ảnh) -> eval_masks_550/SS22-27431^2022_05_10_14_33_31^^.png
[ok] SS22-27993^2022_05_12_08_58_30^^.jpg | 1 box | u=230872px (4.6% ảnh) -> eval_masks_550/SS22-27993^2022_05_12_08_58_30^^.png
[ok] SS22-28454^2022_05_12_14_24_27^^.jpg | 1 box | u=757912px (15.2% ảnh) -> eval_masks_550/SS22-28454^2022_05_12_14_24_27^^.png
[ok] SS22-29126^2022_05_17_09_44_34^^.jpg | 1 box | u=406610px (8.1% ảnh) -> eval_masks_550/SS22-29126^2022_05_17_09_44_34^^.png
[ok] SS22-29464^2022_05_17_14_29_28^^.jpg | 1 box | u=124630px (2.5% ảnh) -> eval_masks_550/SS22-29464^2022_05_17_14_29_28^^.png
[ok] SS22-29464^2022_05_18_08_47_58^^.jpg | 1 box | u=1593006px (31.9% ảnh) -> eval_masks_550/SS22-29464^2022_05_18_08_47_58^^.png
[ok] SS22-29464^2022_05_18_09_33_58^^.jpg | 1 box | u=1643259px (32.9% ảnh) -> eval_masks_550/SS22-29464^2022_05_18_09_33_58^^.png
[ok] SS22-29624^2022_05_18_14_26_33^^.jpg | 1 box | u=426910px (8.6% ảnh) -> eval_masks_550/SS22-29624^2022_05_18_14_26_33^^.png
[ok] SS22-31225^2022_05_24_13_37_49^^.jpg | 1 box | u=206395px (4.1% ảnh) -> eval_masks_550/SS22-31225^2022_05_24_13_37_49^^.png
[ok] SS22-31312^2022_05_25_09_35_43^1234^.jpg | 1 box | u=102270px (2.0% ảnh) -> eval_masks_550/SS22-31312^2022_05_25_09_35_43^1234^.png
[ok] SS22-31312^2022_05_26_08_36_03^^.jpg | 1 box | u=103934px (2.1% ảnh) -> eval_masks_550/SS22-31312^2022_05_26_08_36_03^^.png
[ok] SS22-31623^2022_05_26_09_28_43^^.jpg | 1 box | u=159850px (3.2% ảnh) -> eval_masks_550/SS22-31623^2022_05_26_09_28_43^^.png
[ok] SS22-32732^2022_05_31_10_19_25^^.jpg | 1 box | u=505849px (10.1% ảnh) -> eval_masks_550/SS22-32732^2022_05_31_10_19_25^^.png
[ok] SS22-32903^2022-06-02_09-19-10.jpg | 1 box | u=1064602px (21.3% ảnh) -> eval_masks_550/SS22-32903^2022-06-02_09-19-10.png
[ok] SS22-33228^2022_06_02_09_51_30^^.jpg | 1 box | u=685678px (13.7% ảnh) -> eval_masks_550/SS22-33228^2022_06_02_09_51_30^^.png
[ok] SS22-33231^2022_06_03_09_26_32^^.jpg | 1 box | u=796147px (16.0% ảnh) -> eval_masks_550/SS22-33231^2022_06_03_09_26_32^^.png
[ok] SS22-33231^2022_06_03_09_27_41^^.jpg | 1 box | u=515240px (10.3% ảnh) -> eval_masks_550/SS22-33231^2022_06_03_09_27_41^^.png
[ok] SS22-33477^2022_06_03_10_19_42^^.jpg | 1 box | u=252831px (5.1% ảnh) -> eval_masks_550/SS22-33477^2022_06_03_10_19_42^^.png
[ok] SS22-34051^2022_06_08_08_35_43^^.jpg | 1 box | u=133703px (2.7% ảnh) -> eval_masks_550/SS22-34051^2022_06_08_08_35_43^^.png
[ok] SS22-34051^2022_06_08_09_07_03^^.jpg | 1 box | u=42421px (0.9% ảnh) -> eval_masks_550/SS22-34051^2022_06_08_09_07_03^^.png
[ok] SS22-34242^2022_06_08_10_00_18^^.jpg | 1 box | u=153352px (3.1% ảnh) -> eval_masks_550/SS22-34242^2022_06_08_10_00_18^^.png
[ok] SS22-34544^2022_06_09_09_43_17^1234^.jpg | 1 box | u=178240px (3.6% ảnh) -> eval_masks_550/SS22-34544^2022_06_09_09_43_17^1234^.png
[ok] SS22-34544^2022_06_09_09_43_31^1234^.jpg | 1 box | u=175046px (3.5% ảnh) -> eval_masks_550/SS22-34544^2022_06_09_09_43_31^1234^.png
[ok] SS22-35483^2022_06_13_13_42_59^^.jpg | 1 box | u=151933px (3.0% ảnh) -> eval_masks_550/SS22-35483^2022_06_13_13_42_59^^.png
[ok] SS22-35483^2022_06_13_13_43_19^^.jpg | 1 box | u=87437px (1.8% ảnh) -> eval_masks_550/SS22-35483^2022_06_13_13_43_19^^.png
[ok] SS22-35483^2022_06_14_09_35_48^^.jpg | 1 box | u=306739px (6.1% ảnh) -> eval_masks_550/SS22-35483^2022_06_14_09_35_48^^.png
[ok] SS22-35777^2022_06_14_09_18_31^^.jpg | 1 box | u=35252px (0.7% ảnh) -> eval_masks_550/SS22-35777^2022_06_14_09_18_31^^.png
[ok] SS22-35777^2022_06_14_09_25_18^^.jpg | 1 box | u=255702px (5.1% ảnh) -> eval_masks_550/SS22-35777^2022_06_14_09_25_18^^.png
[ok] SS22-35875^2022_06_14_14_15_54^^.jpg | 1 box | u=47518px (1.0% ảnh) -> eval_masks_550/SS22-35875^2022_06_14_14_15_54^^.png
[ok] SS22-35875^2022_06_14_14_17_11^^.jpg | 1 box | u=98678px (2.0% ảnh) -> eval_masks_550/SS22-35875^2022_06_14_14_17_11^^.png
[ok] SS22-35881^2022_06_15_09_24_58^^.jpg | 1 box | u=316555px (6.3% ảnh) -> eval_masks_550/SS22-35881^2022_06_15_09_24_58^^.png
[ok] SS22-36165^2022_06_16_09_06_16^^.jpg | 1 box | u=828610px (16.6% ảnh) -> eval_masks_550/SS22-36165^2022_06_16_09_06_16^^.png
[ok] SS22-36239^2022_06_15_11_09_37^^.jpg | 1 box | u=166441px (3.3% ảnh) -> eval_masks_550/SS22-36239^2022_06_15_11_09_37^^.png
[ok] SS22-36999^2022_06_20_09_10_56^^.jpg | 1 box | u=137490px (2.8% ảnh) -> eval_masks_550/SS22-36999^2022_06_20_09_10_56^^.png
[ok] SS22-37276^2022_06_20_13_45_55^^.jpg | 1 box | u=1699461px (34.1% ảnh) -> eval_masks_550/SS22-37276^2022_06_20_13_45_55^^.png
[ok] SS22-37276^2022_06_20_13_46_09^^.jpg | 1 box | u=1088521px (21.8% ảnh) -> eval_masks_550/SS22-37276^2022_06_20_13_46_09^^.png
[ok] SS22-37714^2022_06_21_14_27_43^^.jpg | 1 box | u=523534px (10.5% ảnh) -> eval_masks_550/SS22-37714^2022_06_21_14_27_43^^.png
[ok] SS22-38394^2022_06_24_08_44_42^^.jpg | 1 box | u=1376043px (27.6% ảnh) -> eval_masks_550/SS22-38394^2022_06_24_08_44_42^^.png
[ok] SS22-38394^2022_06_24_08_44_58^^.jpg | 1 box | u=141344px (2.8% ảnh) -> eval_masks_550/SS22-38394^2022_06_24_08_44_58^^.png
[ok] SS22-39402^2022_06_29_08_56_10^^.jpg | 1 box | u=338311px (6.8% ảnh) -> eval_masks_550/SS22-39402^2022_06_29_08_56_10^^.png
[ok] SS22-39486^2022_06_29_09_17_16^^.jpg | 1 box | u=56737px (1.1% ảnh) -> eval_masks_550/SS22-39486^2022_06_29_09_17_16^^.png
[ok] SS22-39864^2022_06_30_09_13_54^^.jpg | 1 box | u=1403510px (28.1% ảnh) -> eval_masks_550/SS22-39864^2022_06_30_09_13_54^^.png
[ok] SS22-40097^2022_06_30_13_50_22^^.jpg | 1 box | u=1013948px (20.3% ảnh) -> eval_masks_550/SS22-40097^2022_06_30_13_50_22^^.png
[ok] SS22-41078^2022_07_06_10_00_19^^.jpg | 1 box | u=672274px (13.5% ảnh) -> eval_masks_550/SS22-41078^2022_07_06_10_00_19^^.png
[ok] SS22-41080^2022_07_05_08_50_29^^.jpg | 1 box | u=1671976px (33.5% ảnh) -> eval_masks_550/SS22-41080^2022_07_05_08_50_29^^.png
[ok] SS22-41165^2022_07_06_08_39_06^^.jpg | 1 box | u=206428px (4.1% ảnh) -> eval_masks_550/SS22-41165^2022_07_06_08_39_06^^.png
[ok] SS22-41914^2022_07_07_10_17_10^^.jpg | 1 box | u=111813px (2.2% ảnh) -> eval_masks_550/SS22-41914^2022_07_07_10_17_10^^.png
[ok] SS22-43603^2022_07_13_13_51_25^^.jpg | 1 box | u=162337px (3.3% ảnh) -> eval_masks_550/SS22-43603^2022_07_13_13_51_25^^.png
[ok] SS22-43857^2022_07_14_09_29_06^^.jpg | 1 box | u=523264px (10.5% ảnh) -> eval_masks_550/SS22-43857^2022_07_14_09_29_06^^.png
[ok] SS22-43857^2022_07_15_08_34_24^^.jpg | 1 box | u=195430px (3.9% ảnh) -> eval_masks_550/SS22-43857^2022_07_15_08_34_24^^.png
[ok] SS22-43857^2022_07_15_10_23_02^^.jpg | 1 box | u=1061528px (21.3% ảnh) -> eval_masks_550/SS22-43857^2022_07_15_10_23_02^^.png
[ok] SS22-45040^2022_07_19_13_55_10^^.jpg | 1 box | u=227801px (4.6% ảnh) -> eval_masks_550/SS22-45040^2022_07_19_13_55_10^^.png
[ok] SS22-45313^2022_07_21_08_56_56^^.jpg | 1 box | u=764227px (15.3% ảnh) -> eval_masks_550/SS22-45313^2022_07_21_08_56_56^^.png
[ok] SS22-45563^2022_07_21_10_08_59^^.jpg | 1 box | u=482696px (9.7% ảnh) -> eval_masks_550/SS22-45563^2022_07_21_10_08_59^^.png
[ok] SS22-45604^2022_07_21_09_08_10^^.jpg | 1 box | u=128495px (2.6% ảnh) -> eval_masks_550/SS22-45604^2022_07_21_09_08_10^^.png
[ok] SS22-45604^2022_07_21_09_08_24^^.jpg | 1 box | u=49693px (1.0% ảnh) -> eval_masks_550/SS22-45604^2022_07_21_09_08_24^^.png
[ok] SS22-45604^2022_07_22_10_51_53^^.jpg | 1 box | u=337446px (6.8% ảnh) -> eval_masks_550/SS22-45604^2022_07_22_10_51_53^^.png
[ok] SS22-45662^2022_07_21_10_34_40^^.jpg | 1 box | u=113836px (2.3% ảnh) -> eval_masks_550/SS22-45662^2022_07_21_10_34_40^^.png
[ok] SS22-46442^2022_07_25_13_22_14^^.jpg | 1 box | u=406784px (8.2% ảnh) -> eval_masks_550/SS22-46442^2022_07_25_13_22_14^^.png
[ok] SS22-46620^2022_07_26_09_27_14^^.jpg | 1 box | u=876801px (17.6% ảnh) -> eval_masks_550/SS22-46620^2022_07_26_09_27_14^^.png
[ok] SS22-46620^2022_07_26_09_30_12^^.jpg | 1 box | u=928149px (18.6% ảnh) -> eval_masks_550/SS22-46620^2022_07_26_09_30_12^^.png
[ok] SS22-46653^2022_07_26_10_01_42^^.jpg | 1 box | u=554791px (11.1% ảnh) -> eval_masks_550/SS22-46653^2022_07_26_10_01_42^^.png
[ok] SS22-46795^2022_07_26_14_38_45^^.jpg | 1 box | u=64392px (1.3% ảnh) -> eval_masks_550/SS22-46795^2022_07_26_14_38_45^^.png
[ok] SS22-46795^2022_07_27_08_25_25^^.jpg | 1 box | u=191726px (3.8% ảnh) -> eval_masks_550/SS22-46795^2022_07_27_08_25_25^^.png
[ok] SS22-46795^2022_07_27_09_25_24^^.jpg | 1 box | u=491088px (9.8% ảnh) -> eval_masks_550/SS22-46795^2022_07_27_09_25_24^^.png
[ok] SS22-46861^2022_07_28_11_15_47^^.jpg | 1 box | u=1082658px (21.7% ảnh) -> eval_masks_550/SS22-46861^2022_07_28_11_15_47^^.png
[ok] SS22-48138^2022_08_01_16_10_19^^.jpg | 1 box | u=469456px (9.4% ảnh) -> eval_masks_550/SS22-48138^2022_08_01_16_10_19^^.png
[ok] SS22-48138^2022_08_01_16_10_24^^.jpg | 1 box | u=621952px (12.5% ảnh) -> eval_masks_550/SS22-48138^2022_08_01_16_10_24^^.png
[ok] SS22-48138^2022_08_01_16_11_15^^.jpg | 1 box | u=503947px (10.1% ảnh) -> eval_masks_550/SS22-48138^2022_08_01_16_11_15^^.png
[ok] SS22-48370^2022_08_02_10_41_21^^.jpg | 1 box | u=555350px (11.1% ảnh) -> eval_masks_550/SS22-48370^2022_08_02_10_41_21^^.png
[ok] SS22-48395^2022_08_02_10_25_48^^.jpg | 1 box | u=197847px (4.0% ảnh) -> eval_masks_550/SS22-48395^2022_08_02_10_25_48^^.png
[ok] SS22-48978^2022_08_05_10_15_43^^.jpg | 1 box | u=1541216px (30.9% ảnh) -> eval_masks_550/SS22-48978^2022_08_05_10_15_43^^.png
[ok] SS22-49101^2022_08_05_11_23_24^^.jpg | 1 box | u=597849px (12.0% ảnh) -> eval_masks_550/SS22-49101^2022_08_05_11_23_24^^.png
[ok] SS22-49101^2022_08_05_11_23_42^^.jpg | 1 box | u=130526px (2.6% ảnh) -> eval_masks_550/SS22-49101^2022_08_05_11_23_42^^.png
[ok] SS22-49247^2022_08_05_10_16_29^^.jpg | 1 box | u=1066583px (21.4% ảnh) -> eval_masks_550/SS22-49247^2022_08_05_10_16_29^^.png
[ok] SS22-49247^2022_08_05_10_23_44^^.jpg | 1 box | u=187622px (3.8% ảnh) -> eval_masks_550/SS22-49247^2022_08_05_10_23_44^^.png
[ok] SS22-49889^2022_08_08_15_28_35^^.jpg | 1 box | u=114033px (2.3% ảnh) -> eval_masks_550/SS22-49889^2022_08_08_15_28_35^^.png
[ok] SS22-49889^2022_08_09_08_33_37^^.jpg | 1 box | u=405898px (8.1% ảnh) -> eval_masks_550/SS22-49889^2022_08_09_08_33_37^^.png
[ok] SS22-49889^2022_08_09_08_33_45^^.jpg | 1 box | u=16296px (0.3% ảnh) -> eval_masks_550/SS22-49889^2022_08_09_08_33_45^^.png
[ok] SS22-49889^2022_08_09_11_03_56^^.jpg | 1 box | u=107561px (2.2% ảnh) -> eval_masks_550/SS22-49889^2022_08_09_11_03_56^^.png
[ok] SS22-49889^2022_08_09_11_04_58^^.jpg | 1 box | u=18131px (0.4% ảnh) -> eval_masks_550/SS22-49889^2022_08_09_11_04_58^^.png
[ok] SS22-50046^2022_08_09_10_49_54^^.jpg | 1 box | u=157972px (3.2% ảnh) -> eval_masks_550/SS22-50046^2022_08_09_10_49_54^^.png
[ok] SS22-50046^2022_08_10_08_29_32^^.jpg | 1 box | u=159018px (3.2% ảnh) -> eval_masks_550/SS22-50046^2022_08_10_08_29_32^^.png
[ok] SS22-50235^2022_08_09_13_27_58^^.jpg | 1 box | u=63005px (1.3% ảnh) -> eval_masks_550/SS22-50235^2022_08_09_13_27_58^^.png
[ok] SS22-50718^2022_08_12_08_22_00^^.jpg | 1 box | u=122720px (2.5% ảnh) -> eval_masks_550/SS22-50718^2022_08_12_08_22_00^^.png
[ok] SS22-50718^2022_08_12_11_39_08^^.jpg | 1 box | u=123877px (2.5% ảnh) -> eval_masks_550/SS22-50718^2022_08_12_11_39_08^^.png
[ok] SS22-50734^2022_08_11_10_40_26^^.jpg | 1 box | u=155205px (3.1% ảnh) -> eval_masks_550/SS22-50734^2022_08_11_10_40_26^^.png
[ok] SS22-51182^2022_08_12_14_25_34^^.jpg | 1 box | u=360618px (7.2% ảnh) -> eval_masks_550/SS22-51182^2022_08_12_14_25_34^^.png
[ok] SS22-51649^2022_08_17_09_11_20^^.jpg | 1 box | u=54698px (1.1% ảnh) -> eval_masks_550/SS22-51649^2022_08_17_09_11_20^^.png
[ok] SS22-52149^2022_08_18_11_01_58^^.jpg | 1 box | u=551188px (11.0% ảnh) -> eval_masks_550/SS22-52149^2022_08_18_11_01_58^^.png
[ok] SS22-52234^2022_08_19_08_56_37^^.jpg | 1 box | u=528480px (10.6% ảnh) -> eval_masks_550/SS22-52234^2022_08_19_08_56_37^^.png
[ok] SS22-53207^2022_08_24_10_27_22^^.jpg | 1 box | u=49097px (1.0% ảnh) -> eval_masks_550/SS22-53207^2022_08_24_10_27_22^^.png
[ok] SS22-53243^2022_08_23_11_04_52^^.jpg | 1 box | u=536605px (10.8% ảnh) -> eval_masks_550/SS22-53243^2022_08_23_11_04_52^^.png
[ok] SS22-53303^2022_08_23_14_17_34^^.jpg | 1 box | u=118120px (2.4% ảnh) -> eval_masks_550/SS22-53303^2022_08_23_14_17_34^^.png
[ok] SS22-53303^2022_08_24_08_41_26^^.jpg | 1 box | u=1092247px (21.9% ảnh) -> eval_masks_550/SS22-53303^2022_08_24_08_41_26^^.png
[ok] SS22-53303^2022_08_24_09_32_15^^.jpg | 1 box | u=369303px (7.4% ảnh) -> eval_masks_550/SS22-53303^2022_08_24_09_32_15^^.png
[ok] SS22-53316^2022_08_24_09_02_32^^.jpg | 1 box | u=368663px (7.4% ảnh) -> eval_masks_550/SS22-53316^2022_08_24_09_02_32^^.png
[ok] SS22-53525^2022_08_24_13_14_09^^.jpg | 1 box | u=804147px (16.1% ảnh) -> eval_masks_550/SS22-53525^2022_08_24_13_14_09^^.png
[ok] SS22-54150^2022_08_26_10_58_17^^.jpg | 1 box | u=227067px (4.6% ảnh) -> eval_masks_550/SS22-54150^2022_08_26_10_58_17^^.png
[ok] SS22-54150^2022_08_26_11_16_45^^.jpg | 1 box | u=1300797px (26.1% ảnh) -> eval_masks_550/SS22-54150^2022_08_26_11_16_45^^.png
[ok] SS22-55042^2022_08_31_08_37_41^^.jpg | 1 box | u=238716px (4.8% ảnh) -> eval_masks_550/SS22-55042^2022_08_31_08_37_41^^.png
[ok] SS22-55293^2022_09_01_09_53_55^^.jpg | 1 box | u=921919px (18.5% ảnh) -> eval_masks_550/SS22-55293^2022_09_01_09_53_55^^.png
[ok] SS22-55293^2022_09_01_09_54_29^^.jpg | 1 box | u=633570px (12.7% ảnh) -> eval_masks_550/SS22-55293^2022_09_01_09_54_29^^.png
[ok] SS22-55293^2022_09_01_09_54_48^^.jpg | 1 box | u=629468px (12.6% ảnh) -> eval_masks_550/SS22-55293^2022_09_01_09_54_48^^.png
[ok] SS22-55713^2022_09_01_11_17_19^^.jpg | 1 box | u=218913px (4.4% ảnh) -> eval_masks_550/SS22-55713^2022_09_01_11_17_19^^.png
[ok] SS22-56679^2022_09_06_10_14_29^^.jpg | 1 box | u=76452px (1.5% ảnh) -> eval_masks_550/SS22-56679^2022_09_06_10_14_29^^.png
[ok] SS22-56679^2022_09_06_10_20_08^^.jpg | 1 box | u=166531px (3.3% ảnh) -> eval_masks_550/SS22-56679^2022_09_06_10_20_08^^.png
[ok] SS22-56679^2022_09_06_10_20_21^^.jpg | 1 box | u=228512px (4.6% ảnh) -> eval_masks_550/SS22-56679^2022_09_06_10_20_21^^.png
[ok] SS22-56679^2022_09_06_10_20_27^^.jpg | 1 box | u=29596px (0.6% ảnh) -> eval_masks_550/SS22-56679^2022_09_06_10_20_27^^.png
[ok] SS22-56682^2022_09_06_10_03_10^^.jpg | 1 box | u=99288px (2.0% ảnh) -> eval_masks_550/SS22-56682^2022_09_06_10_03_10^^.png
[ok] SS22-56685^2022_09_06_10_30_21^^.jpg | 1 box | u=555350px (11.1% ảnh) -> eval_masks_550/SS22-56685^2022_09_06_10_30_21^^.png
[ok] SS22-56695^2022_09_06_13_15_07^^.jpg | 1 box | u=359041px (7.2% ảnh) -> eval_masks_550/SS22-56695^2022_09_06_13_15_07^^.png
[ok] SS22-56700^2022_09_06_11_07_09^^.jpg | 1 box | u=68809px (1.4% ảnh) -> eval_masks_550/SS22-56700^2022_09_06_11_07_09^^.png
[ok] SS22-56788^2022_09_06_14_14_58^^.jpg | 1 box | u=110521px (2.2% ảnh) -> eval_masks_550/SS22-56788^2022_09_06_14_14_58^^.png
[ok] SS22-56794^2022_09_07_08_34_30^^.jpg | 1 box | u=153716px (3.1% ảnh) -> eval_masks_550/SS22-56794^2022_09_07_08_34_30^^.png
[ok] SS22-56794^2022_09_07_09_33_39^^.jpg | 1 box | u=512125px (10.3% ảnh) -> eval_masks_550/SS22-56794^2022_09_07_09_33_39^^.png
[ok] SS22-56794^2022_09_07_09_33_44^^.jpg | 1 box | u=98845px (2.0% ảnh) -> eval_masks_550/SS22-56794^2022_09_07_09_33_44^^.png
[ok] SS22-56864^2022_09_07_11_16_03^^.jpg | 1 box | u=160486px (3.2% ảnh) -> eval_masks_550/SS22-56864^2022_09_07_11_16_03^^.png
[ok] SS22-57047^2022_09_07_09_52_06^^.jpg | 1 box | u=718758px (14.4% ảnh) -> eval_masks_550/SS22-57047^2022_09_07_09_52_06^^.png
[ok] SS22-57515^2022_09_13_10_13_32^^.jpg | 1 box | u=504492px (10.1% ảnh) -> eval_masks_550/SS22-57515^2022_09_13_10_13_32^^.png
[ok] SS22-58222^2022_09_14_11_07_27^^.jpg | 1 box | u=75318px (1.5% ảnh) -> eval_masks_550/SS22-58222^2022_09_14_11_07_27^^.png
[ok] SS22-59668^2022_09_20_10_26_38^^.jpg | 1 box | u=99120px (2.0% ảnh) -> eval_masks_550/SS22-59668^2022_09_20_10_26_38^^.png
[ok] SS22-60457^2022_09_23_09_04_21^^.jpg | 1 box | u=134907px (2.7% ảnh) -> eval_masks_550/SS22-60457^2022_09_23_09_04_21^^.png
[ok] SS22-60607^2022_09_23_10_24_35^^.jpg | 1 box | u=39587px (0.8% ảnh) -> eval_masks_550/SS22-60607^2022_09_23_10_24_35^^.png
[ok] SS22-60607^2022_09_26_08_38_25^^.jpg | 1 box | u=71773px (1.4% ảnh) -> eval_masks_550/SS22-60607^2022_09_26_08_38_25^^.png
[ok] SS22-61157^2022_09_27_08_58_46^^.jpg | 1 box | u=216280px (4.3% ảnh) -> eval_masks_550/SS22-61157^2022_09_27_08_58_46^^.png
[ok] SS22-61345^2022_09_27_10_46_16^^.jpg | 1 box | u=67526px (1.4% ảnh) -> eval_masks_550/SS22-61345^2022_09_27_10_46_16^^.png
[ok] SS22-61345^2022_09_27_10_48_59^^.jpg | 1 box | u=573046px (11.5% ảnh) -> eval_masks_550/SS22-61345^2022_09_27_10_48_59^^.png
[ok] SS22-61802^2022_09_29_09_31_23^^.jpg | 1 box | u=208410px (4.2% ảnh) -> eval_masks_550/SS22-61802^2022_09_29_09_31_23^^.png
[ok] SS22-62040^2022_09_29_09_18_21^^.jpg | 1 box | u=213405px (4.3% ảnh) -> eval_masks_550/SS22-62040^2022_09_29_09_18_21^^.png
[ok] SS22-64386^2022_10_12_09_37_32^^.jpg | 1 box | u=733088px (14.7% ảnh) -> eval_masks_550/SS22-64386^2022_10_12_09_37_32^^.png
[ok] SS22-65598^2022_10_17_15_03_43^^.jpg | 1 box | u=459488px (9.2% ảnh) -> eval_masks_550/SS22-65598^2022_10_17_15_03_43^^.png
[ok] SS22-65598^2022_10_17_15_04_04^^.jpg | 1 box | u=106110px (2.1% ảnh) -> eval_masks_550/SS22-65598^2022_10_17_15_04_04^^.png
